2021-12-10 11:06:59,604 - [create_fapconfigitems_test.py --> line:27] - INFO: {'id': 6251, 'creationDate': '2021-12-10T03:06:58,539Z', 'modificationDate': '2021-12-10T03:06:58,539Z', 'gpsTrail': [{'lon': 79.0, 'lat': 9.0}, {'lon': 79.12456, 'lat': 9.0}, {'lon': 79.3546, 'lat': 9.0}], 'data': '61V1vw==', 'namespace': 'prod', 'matchers': [{'vehicleModelType': '167', 'idcSwObjectNumber': '2239020801', 'idcHwObjectNumber': '0999015600'}]}
2021-12-10 11:06:59,604 - [create_fapconfigitems_test.py --> line:27] - INFO: {'id': 6251, 'creationDate': '2021-12-10T03:06:58,539Z', 'modificationDate': '2021-12-10T03:06:58,539Z', 'gpsTrail': [{'lon': 79.0, 'lat': 9.0}, {'lon': 79.12456, 'lat': 9.0}, {'lon': 79.3546, 'lat': 9.0}], 'data': '61V1vw==', 'namespace': 'prod', 'matchers': [{'vehicleModelType': '167', 'idcSwObjectNumber': '2239020801', 'idcHwObjectNumber': '0999015600'}]}
2021-12-10 11:06:59,604 - [create_fapconfigitems_test.py --> line:27] - INFO: {'id': 6251, 'creationDate': '2021-12-10T03:06:58,539Z', 'modificationDate': '2021-12-10T03:06:58,539Z', 'gpsTrail': [{'lon': 79.0, 'lat': 9.0}, {'lon': 79.12456, 'lat': 9.0}, {'lon': 79.3546, 'lat': 9.0}], 'data': '61V1vw==', 'namespace': 'prod', 'matchers': [{'vehicleModelType': '167', 'idcSwObjectNumber': '2239020801', 'idcHwObjectNumber': '0999015600'}]}
2021-12-10 11:08:41,109 - [update_fapconfigitems_test.py --> line:25] - INFO: {'error-message': 'fapConfigItem could not be found', 'error-code': 'fci_fapConfigItemNotFoundServiceException', 'trace-id': '5a2d7b48db8229dc', 'span-id': '3054cc54882f14f'}
2021-12-10 11:08:41,109 - [update_fapconfigitems_test.py --> line:25] - INFO: {'error-message': 'fapConfigItem could not be found', 'error-code': 'fci_fapConfigItemNotFoundServiceException', 'trace-id': '5a2d7b48db8229dc', 'span-id': '3054cc54882f14f'}
2021-12-10 11:08:41,109 - [update_fapconfigitems_test.py --> line:25] - INFO: {'error-message': 'fapConfigItem could not be found', 'error-code': 'fci_fapConfigItemNotFoundServiceException', 'trace-id': '5a2d7b48db8229dc', 'span-id': '3054cc54882f14f'}
2021-12-10 11:08:43,169 - [update_fapconfigitems_test.py --> line:25] - INFO: {'error-message': 'fapConfigItem could not be found', 'error-code': 'fci_fapConfigItemNotFoundServiceException', 'trace-id': '511cec7850a0c127', 'span-id': 'f0b9fe99604fdfc'}
2021-12-10 11:08:43,169 - [update_fapconfigitems_test.py --> line:25] - INFO: {'error-message': 'fapConfigItem could not be found', 'error-code': 'fci_fapConfigItemNotFoundServiceException', 'trace-id': '511cec7850a0c127', 'span-id': 'f0b9fe99604fdfc'}
2021-12-10 11:08:43,169 - [update_fapconfigitems_test.py --> line:25] - INFO: {'error-message': 'fapConfigItem could not be found', 'error-code': 'fci_fapConfigItemNotFoundServiceException', 'trace-id': '511cec7850a0c127', 'span-id': 'f0b9fe99604fdfc'}
2021-12-10 11:08:44,625 - [update_fapconfigitems_test.py --> line:25] - INFO: {'error-message': 'fapConfigItem could not be found', 'error-code': 'fci_fapConfigItemNotFoundServiceException', 'trace-id': '71692bf941d18ce5', 'span-id': '7958130c493836aa'}
2021-12-10 11:08:44,625 - [update_fapconfigitems_test.py --> line:25] - INFO: {'error-message': 'fapConfigItem could not be found', 'error-code': 'fci_fapConfigItemNotFoundServiceException', 'trace-id': '71692bf941d18ce5', 'span-id': '7958130c493836aa'}
2021-12-10 11:08:44,625 - [update_fapconfigitems_test.py --> line:25] - INFO: {'error-message': 'fapConfigItem could not be found', 'error-code': 'fci_fapConfigItemNotFoundServiceException', 'trace-id': '71692bf941d18ce5', 'span-id': '7958130c493836aa'}
